"ensembl_gene_id","mgi_symbol","hg_ensembl_gene_id","hgnc_symbol","description","max_cat","t50_cat","group_1","group_2","avg_max","avg_min","avg_fc","avg_t50","H3K27me3_bin","H3K27me3","H3K4me3_bin","H3K4me3"
"ENSMUSG00000004961","Syt5","ENSG00000129990","SYT5","synaptotagmin V [Source:MGI Symbol;Acc:MGI:1926368]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.908177,6.268567,1,0.293800873011285,1,0.547937819891164
"ENSMUSG00000027849","Syt6","ENSG00000134207","SYT6","synaptotagmin VI [Source:MGI Symbol;Acc:MGI:1859544]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.39989,4.976145,1,0.538695006208746,1,0.686105148511272
"ENSMUSG00000061762","Tac1","ENSG00000006128","TAC1","tachykinin 1 [Source:MGI Symbol;Acc:MGI:98474]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,5.291096,5.601991,1,0.448570261715566,1,0.542684435024737
"ENSMUSG00000028172","Tacr3","ENSG00000169836","TACR3","tachykinin receptor 3 [Source:MGI Symbol;Acc:MGI:892968]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.332604,7.235659,1,0.258175645473902,1,0.501596310357214
"ENSMUSG00000052293","Taf9","ENSG00000273841","TAF9","TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:MGI Symbol;Acc:MGI:1888697]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.208321,20.44245,0,0.205160916492939,1,0.777470111654074
"ENSMUSG00000040158","Tax1bp3","ENSG00000213977","TAX1BP3","Tax1 (human T cell leukemia virus type I) binding protein 3 [Source:MGI Symbol;Acc:MGI:1923531]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.268398,22.94504,0,0.173151025819998,1,0.760852667562792
"ENSMUSG00000040688","Tbl3","ENSG00000183751","TBL3","transducin (beta)-like 3 [Source:MGI Symbol;Acc:MGI:2384863]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.101864,22.51135,0,0.218743895366517,1,0.654859984218126
"ENSMUSG00000035033","Tbr1","ENSG00000136535","TBR1","T-box brain gene 1 [Source:MGI Symbol;Acc:MGI:107404]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,8,3.958622,5.035226,1,0.562175142749356,1,0.760334579845669
"ENSMUSG00000031409","Tceal6","ENSG00000196507","TCEAL3","transcription elongation factor A (SII)-like 6 [Source:MGI Symbol;Acc:MGI:1923939]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,8,2.213457,5.023139,0,0.184030491310775,1,0.477026716744998
"ENSMUSG00000091002","Tcerg1l","ENSG00000176769","TCERG1L","transcription elongation regulator 1-like [Source:MGI Symbol;Acc:MGI:1917821]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.316252,28.9217,1,0.414036313235943,1,0.673749336323362
"ENSMUSG00000030796","Tead2","ENSG00000074219","TEAD2","TEA domain family member 2 [Source:MGI Symbol;Acc:MGI:104904]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,4.205566,22.0813,0,0.23893824301441,1,0.718036863867345
"ENSMUSG00000028845","Tekt2","ENSG00000092850","TEKT2","tektin 2 [Source:MGI Symbol;Acc:MGI:1346335]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.663029,19.74892,1,0.233706712747488,0,0.360649735866869
"ENSMUSG00000021359","Tfap2a","ENSG00000137203","TFAP2A","transcription factor AP-2, alpha [Source:MGI Symbol;Acc:MGI:104671]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,3.02961,7.942411,1,0.811322906955928,1,0.847910990377785
"ENSMUSG00000042596","Tfap2d","ENSG00000008197","TFAP2D","transcription factor AP-2, delta [Source:MGI Symbol;Acc:MGI:2153466]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,5.930109,7.099042,1,0.725319136821207,1,0.514353905442609
"ENSMUSG00000000214","Th","ENSG00000180176","TH","tyrosine hydroxylase [Source:MGI Symbol;Acc:MGI:98735]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,8,6.13867875061365,5.39372949696746,0,0.175453957806094,0,0.352391286938767
"ENSMUSG00000011254","Thg1l","ENSG00000113272","THG1L","tRNA-histidine guanylyltransferase 1-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913878]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.25841975696148,16.7423013473137,0,0.144526608376289,1,0.577386528141904
"ENSMUSG00000041319","Thoc6","ENSG00000131652","THOC6","THO complex 6 homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:2677480]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.552587,18.53909,0,0.204261433973456,1,0.692035376344895
"ENSMUSG00000042581","Thsd7b","ENSG00000144229","THSD7B","thrombospondin, type I, domain containing 7B [Source:MGI Symbol;Acc:MGI:2443925]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,5.171969,7.481843,1,0.300148679018526,1,0.602867969176859
"ENSMUSG00000031158","Timm17b","ENSG00000126768","TIMM17B","translocase of inner mitochondrial membrane 17b [Source:MGI Symbol;Acc:MGI:1343176]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.287321,8.851917,0,0.176825249767972,1,0.659044154801162
"ENSMUSG00000035824","Tk2","ENSG00000166548","TK2","thymidine kinase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1913266]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.121633,15.72093,0,0.195344186191254,1,0.646992509905047
"ENSMUSG00000021957","Tkt","ENSG00000163931","TKT","transketolase [Source:MGI Symbol;Acc:MGI:105992]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.241356,12.48177,0,0.235471461768906,1,0.737144629380208
"ENSMUSG00000008305","Tle1","ENSG00000196781","TLE1","transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.226129,18.38609,0,0.233734905809302,1,0.865724796846423
"ENSMUSG00000034758","Tle6","ENSG00000104953","TLE6","transducin-like enhancer of split 6, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:2149593]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.273688,6.84844,1,0.242298561918048,0,0.401773254138813
"ENSMUSG00000053626","Tll1","ENSG00000038295","TLL1","tolloid-like [Source:MGI Symbol;Acc:MGI:106923]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.191597,6.462299,0,0.20538284141081,1,0.717219784207505
"ENSMUSG00000025215","Tlx1","ENSG00000107807","TLX1","T cell leukemia, homeobox 1 [Source:MGI Symbol;Acc:MGI:98769]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,22,3.309834,5.537607,1,0.728088103453538,1,0.689935186504087
"ENSMUSG00000018919","Tm4sf5","ENSG00000142484","TM4SF5","transmembrane 4 superfamily member 5 [Source:MGI Symbol;Acc:MGI:1922854]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.60282530262615,4.96355852236774,1,0.233895871790055,0,0.18995455611496
"ENSMUSG00000028347","Tmeff1","ENSG00000241697","TMEFF1","transmembrane protein with EGF-like and two follistatin-like domains 1 [Source:MGI Symbol;Acc:MGI:1926810]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.067055,22.965,0,0.215960971475155,1,0.792826976936674
"ENSMUSG00000043388","Tmem130","ENSG00000166448","TMEM130","transmembrane protein 130 [Source:MGI Symbol;Acc:MGI:3607706]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.967325,5.451318,1,0.469443469151447,1,0.501797291825511
"ENSMUSG00000034310","Tmem132d","ENSG00000151952","TMEM132D","transmembrane protein 132D [Source:MGI Symbol;Acc:MGI:3044963]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.990781,12.07253,1,0.556256010782949,1,0.570304623189304
"ENSMUSG00000029810","Tmem176b","ENSG00000106565","TMEM176B","transmembrane protein 176B [Source:MGI Symbol;Acc:MGI:1916348]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.751924,24.6566,0,0.199166522434478,1,0.640750906105126
"ENSMUSG00000054013","Tmem179","ENSG00000258986","TMEM179","transmembrane protein 179 [Source:MGI Symbol;Acc:MGI:2144891]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.4279,9.977271,1,0.469361677407304,1,0.500371206006987
"ENSMUSG00000049420","Tmem200a","ENSG00000164484","TMEM200A","transmembrane protein 200A [Source:MGI Symbol;Acc:MGI:1924470]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,19,4.717354,7.894773,1,0.487197656728657,1,0.657208863922644
"ENSMUSG00000071234","Tmem90a","ENSG00000183379","SYNDIG1L","transmembrane protein 90a [Source:MGI Symbol;Acc:MGI:2685107]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,8,2.433756,4.795687,1,0.457990258028289,1,0.623437687478001
"ENSMUSG00000061702","Tmem91","ENSG00000142046","TMEM91","transmembrane protein 91 [Source:MGI Symbol;Acc:MGI:2443589]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.45052,17.6038,1,0.374760708495048,1,0.538860009840626
"ENSMUSG00000079523","Tmsb10",NA,NA,"thymosin, beta 10 [Source:MGI Symbol;Acc:MGI:109146]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.602974,13.52559,0,0.221171760634109,1,0.791141166908667
"ENSMUSG00000089996","Tmsb15b2",NA,NA,"thymosin beta 15b2 [Source:MGI Symbol;Acc:MGI:3843061]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.491247,7.763723,0,0.14638429672582,0,0.370311475785513
"ENSMUSG00000072955","Tmsb15l",NA,NA,"thymosin beta 15b like [Source:MGI Symbol;Acc:MGI:3026988]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.105652,11.81203,0,0.113920371537157,1,0.452377942481274
"ENSMUSG00000058126","Tpm3-rs7","ENSG00000143549","TPM3","tropomyosin 3, related sequence 7 [Source:MGI Symbol;Acc:MGI:99705]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.696743,17.28091,0,0.126724156497666,0,0.320820813869866
"ENSMUSG00000017386","Traf4","ENSG00000076604","TRAF4","TNF receptor associated factor 4 [Source:MGI Symbol;Acc:MGI:1202880]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.730897,21.1527,0,0.21241068749117,1,0.786241155343903
"ENSMUSG00000035235","Trim13","ENSG00000204977","TRIM13","tripartite motif-containing 13 [Source:MGI Symbol;Acc:MGI:1913847]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.567595,16.53407,0,0.147864009642533,1,0.629428028182322
"ENSMUSG00000033949","Trim36","ENSG00000152503","TRIM36","tripartite motif-containing 36 [Source:MGI Symbol;Acc:MGI:106264]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.601384,14.70619,1,0.453376480883561,1,0.74288464399493
"ENSMUSG00000021541","Trpc7","ENSG00000069018","TRPC7","transient receptor potential cation channel, subfamily C, member 7 [Source:MGI Symbol;Acc:MGI:1349470]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,19,3.316017,7.258026,1,0.391784210130041,0,0.375618176197185
"ENSMUSG00000029868","Trpv6","ENSG00000165125","TRPV6","transient receptor potential cation channel, subfamily V, member 6 [Source:MGI Symbol;Acc:MGI:1927259]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.767167,6.780402,0,0.181196007754714,0,0.216297927438758
"ENSMUSG00000035585","Tsen34","ENSG00000170892","TSEN34",NA,"E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.063321,17.77729,0,0.163049211370624,1,0.760117266973727
"ENSMUSG00000067377","Tspan6","ENSG00000000003","TSPAN6","tetraspanin 6 [Source:MGI Symbol;Acc:MGI:1926264]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.796132,23.75878,0,0.161624039601037,1,0.594620166447874
"ENSMUSG00000034919","Ttc22","ENSG00000006555","TTC22","tetratricopeptide repeat domain 22 [Source:MGI Symbol;Acc:MGI:3045307]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.555338,6.803059,1,0.277615976319553,1,0.489277056063387
"ENSMUSG00000022442","Ttll1","ENSG00000100271","TTLL1","tubulin tyrosine ligase-like 1 [Source:MGI Symbol;Acc:MGI:2443047]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.44293311606555,22.0975847673605,1,0.381567799392165,1,0.607070081315566
"ENSMUSG00000016757","Ttll12","ENSG00000100304","TTLL12","tubulin tyrosine ligase-like family, member 12 [Source:MGI Symbol;Acc:MGI:3039573]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.445021,7.653899,0,0.152322999727113,1,0.667627836103398
"ENSMUSG00000072235","Tuba1a","ENSG00000167552","TUBA1A","tubulin, alpha 1A [Source:MGI Symbol;Acc:MGI:98869]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.515844,9.013244,1,0.274900845620911,1,0.867273179618328
"ENSMUSG00000058672","Tubb2a","ENSG00000137267","TUBB2A","tubulin, beta 2A class IIA [Source:MGI Symbol;Acc:MGI:107861]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.692419,12.66415,0,0.203009802279614,1,0.7120608903476
"ENSMUSG00000045136","Tubb2b","ENSG00000137285","TUBB2B","tubulin, beta 2B class IIB [Source:MGI Symbol;Acc:MGI:1920960]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,5.877479,22.94391,0,0.239815990615157,1,0.853112829121281
"ENSMUSG00000062380","Tubb3","ENSG00000258947","TUBB3","tubulin, beta 3 class III [Source:MGI Symbol;Acc:MGI:107813]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,4.420507,16.09041,1,0.352356855902018,1,0.847233081667609
"ENSMUSG00000001525","Tubb5","ENSG00000196230","TUBB","tubulin, beta 5 class I [Source:MGI Symbol;Acc:MGI:107812]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.619634,22.35737,0,0.262254211085797,1,0.873026639858933
"ENSMUSG00000045007","Tubg2","ENSG00000037042","TUBG2","tubulin, gamma 2 [Source:MGI Symbol;Acc:MGI:2144208]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.010214,4.718359,1,0.237716354702876,0,0.406873365893975
"ENSMUSG00000056579","Tug1","ENSG00000253352","TUG1",NA,"E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.487919,21.44322,0,0.208084732313879,1,0.767626376128006
"ENSMUSG00000037446","Tulp1","ENSG00000112041","TULP1","tubby like protein 1 [Source:MGI Symbol;Acc:MGI:109571]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,3.906547,7.300346,1,0.523194399072673,1,0.535163729140283
"ENSMUSG00000039891","Txlnb","ENSG00000164440","TXLNB","taxilin beta [Source:MGI Symbol;Acc:MGI:2671945]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,3.122318,7.619214,0,0.127914618220059,0,0.255373527101513
"ENSMUSG00000000811","Txnrd3","ENSG00000197763","TXNRD3","thioredoxin reductase 3 [Source:MGI Symbol;Acc:MGI:2386711]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.41855665346399,15.9145533842984,0,0.201821254704418,1,0.607442006482058
"ENSMUSG00000029223","Uchl1","ENSG00000154277","UCHL1","ubiquitin carboxy-terminal hydrolase L1 [Source:MGI Symbol;Acc:MGI:103149]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.997019,18.20482,1,0.408295741170045,1,0.730990592079025
"ENSMUSG00000022111","Uchl3","ENSG00000118939","UCHL3","ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase) [Source:MGI Symbol;Acc:MGI:1355274]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.1395409430745,13.7956309201587,0,0.18451225515577,1,0.709038168509461
"ENSMUSG00000026668","Ucma","ENSG00000165623","UCMA","upper zone of growth plate and cartilage matrix associated [Source:MGI Symbol;Acc:MGI:1915777]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.039889,17.34553,0,0.181438548845814,0,0.399388619238259
"ENSMUSG00000002058","Unc119","ENSG00000109103","UNC119","unc-119 homolog (C. elegans) [Source:MGI Symbol;Acc:MGI:1328357]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.827246,12.83787,0,0.206082090622873,1,0.654658287890963
"ENSMUSG00000025876","Unc5a","ENSG00000113763","UNC5A","unc-5 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:894682]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.636133,5.585538,1,0.527086192976165,1,0.705559038163896
"ENSMUSG00000051527","Usp29","ENSG00000131864","USP29","ubiquitin specific peptidase 29 [Source:MGI Symbol;Acc:MGI:1888998]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.077337,25.93867,0,0.17559976308371,0,0.271398405444479
"ENSMUSG00000037568","Vash2","ENSG00000143494","VASH2","vasohibin 2 [Source:MGI Symbol;Acc:MGI:2444826]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,5.838483,22.5263,1,0.476720549445024,1,0.708190071448831
"ENSMUSG00000034993","Vat1","ENSG00000108828","VAT1","vesicle amine transport protein 1 homolog (T californica) [Source:MGI Symbol;Acc:MGI:1349450]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.343519,19.26776,0,0.251524070155035,1,0.882330392663783
"ENSMUSG00000033721","Vav3","ENSG00000134215","VAV3","vav 3 oncogene [Source:MGI Symbol;Acc:MGI:1888518]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,3.346022,6.735404,1,0.409417205244298,1,0.687335772723442
"ENSMUSG00000026728","Vim","ENSG00000026025","VIM","vimentin [Source:MGI Symbol;Acc:MGI:98932]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.784124,22.03881,0,0.205819330621595,1,0.778026977339223
"ENSMUSG00000037843","Vstm2l","ENSG00000132821","VSTM2L","V-set and transmembrane domain containing 2-like [Source:MGI Symbol;Acc:MGI:2685537]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,22,2.130449,4.821403,1,0.537862235591696,1,0.654644679149498
"ENSMUSG00000030035","Wbp1","ENSG00000239779","WBP1","WW domain binding protein 1 [Source:MGI Symbol;Acc:MGI:104710]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.601994,12.22917,0,0.192938902630695,1,0.754346183324455
"ENSMUSG00000039375","Wdr17","ENSG00000150627","WDR17","WD repeat domain 17 [Source:MGI Symbol;Acc:MGI:1924662]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.146038,7.740547,0,0.173680445532892,1,0.57392708270147
"ENSMUSG00000039715","Wdr34","ENSG00000119333","DYNC2I2","WD repeat domain 34 [Source:MGI Symbol;Acc:MGI:1919070]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.285622,14.53437,0,0.162570908184239,1,0.600834745127076
"ENSMUSG00000066357","Wdr6","ENSG00000178252","WDR6","WD repeat domain 6 [Source:MGI Symbol;Acc:MGI:1930140]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.247762,26.03412,0,0.220959457871456,1,0.72559654448886
"ENSMUSG00000041245","Wnk3-ps","ENSG00000196632","WNK3",NA,"E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.437802,20.67241,0,0.111688444681133,0,0.231387409246775
